Host Since,Host Listings Count,Host Total Listings Count,Calculated host listings count,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Weekly Price,Monthly Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,First Review,Last Review,Reviews per Month,Review Scores Rating,Property Type_Building,Property Type_Unit,Room Type_Entire home/apt,Room Type_Private room,Room Type_Shared room,Bed Type_Other,Bed Type_Real Bed,Cancellation Policy_flexible,Cancellation Policy_moderate,Cancellation Policy_strict
2014-08-06,1,1,1,40.71226547980942,-74.0048887833858,4,1,1,2,250.0,1750.0,7500.0,0.0,50.0,1,0.0,1,1125,10,2015-07-21,2017-01-01,0.46,94.0,0,1,1,0,0,0,1,1,0,0
2014-10-03,1,1,1,40.71673727017212,-74.0033411735745,2,1,1,1,100.0,700.0,3000.0,100.0,50.0,1,0.0,5,21,1,2015-08-03,2015-08-03,0.05,100.0,0,1,0,1,0,0,1,0,1,0
2013-06-18,5,5,5,40.71258981722814,-73.99897274309494,2,1,1,1,95.0,665.0,2850.0,0.0,45.0,1,25.0,1,1125,7,2016-06-16,2017-04-07,0.65,94.0,0,1,0,1,0,0,1,0,0,1
2013-08-25,2,2,2,40.71263815439157,-73.99892748120382,2,1,1,1,80.0,560.0,2400.0,0.0,35.0,1,50.0,2,1125,2,2017-03-18,2017-03-22,1.25,90.0,0,1,0,1,0,0,1,1,0,0
2012-10-31,1,1,1,40.79474141290793,-73.97113637412122,6,2,3,3,300.0,2100.0,9000.0,0.0,0.0,1,0.0,4,1125,16,2015-12-16,2017-04-23,0.95,100.0,0,1,1,0,0,0,1,0,1,0
2012-11-14,1,1,1,40.79237287612101,-73.97077723215328,2,1,1,1,135.0,945.0,4050.0,0.0,95.0,1,25.0,3,27,8,2016-09-10,2017-01-03,1.02,98.0,0,1,0,1,0,0,1,0,0,1
2015-07-26,1,1,1,40.79044946844964,-73.97361305643001,4,1,2,3,199.0,1393.0,3500.0,0.0,100.0,1,0.0,5,1125,4,2015-08-29,2015-10-15,0.2,80.0,0,1,1,0,0,0,1,1,0,0
2012-01-11,4,4,4,40.79900084965997,-73.96504363075607,2,2,1,1,95.0,660.0,2700.0,0.0,15.0,1,0.0,1,1125,97,2015-09-16,2017-04-16,4.88,85.0,0,1,0,1,0,0,1,0,0,1
2016-05-09,1,1,1,40.79457650224831,-73.97076862062788,3,1,0,1,180.0,1260.0,5400.0,300.0,0.0,1,0.0,2,1125,7,2016-05-23,2017-01-01,0.61,97.0,0,1,1,0,0,0,1,1,0,0
2012-02-21,1,1,1,40.79099626630704,-73.96808722548433,2,1,1,1,150.0,700.0,4500.0,300.0,80.0,1,0.0,2,12,5,2015-09-06,2017-04-10,0.25,100.0,0,1,1,0,0,0,1,0,1,0
2014-10-20,1,1,1,40.78491801890692,-73.97992458557258,4,1,2,2,129.0,903.0,3870.0,100.0,50.0,1,50.0,2,10,8,2016-09-26,2017-04-17,1.09,98.0,0,1,0,1,0,0,1,0,1,0
2013-10-20,1,1,1,40.769863086756544,-73.98672529046749,3,1,1,1,90.0,630.0,2700.0,0.0,65.0,2,30.0,1,28,1,2016-08-09,2016-08-09,0.11,100.0,0,1,0,1,0,0,1,0,1,0
2014-10-01,3,3,1,40.79708680274032,-73.96309047921484,4,1,1,2,99.0,693.0,2970.0,0.0,0.0,2,20.0,1,1125,29,2016-07-10,2017-04-20,2.91,89.0,0,1,0,1,0,0,1,0,0,1
2010-07-22,1,1,1,40.79903296722568,-73.96450952785118,6,1,2,3,249.0,1743.0,7470.0,0.0,75.0,4,50.0,2,60,32,2014-08-27,2017-04-17,0.98,99.0,0,1,1,0,0,0,1,0,0,1
2015-12-29,1,1,1,40.78040842803713,-73.98204710610145,3,1,1,1,300.0,2100.0,9000.0,0.0,50.0,1,0.0,1,1125,3,2016-12-11,2017-04-16,0.62,100.0,0,1,1,0,0,0,1,0,0,1
2015-11-16,1,1,1,40.78768884428998,-73.97275667394085,3,1,1,1,225.0,1575.0,6750.0,0.0,50.0,1,0.0,3,3,1,2016-09-12,2016-09-12,0.13,100.0,0,1,1,0,0,0,1,0,1,0
2016-11-12,1,1,1,40.78461556463242,-73.9782825382901,2,2,1,1,80.0,560.0,2400.0,300.0,100.0,1,0.0,2,20,2,2016-12-29,2017-04-19,0.48,100.0,0,1,0,1,0,0,1,0,1,0
2012-02-11,1,1,1,40.80282998683989,-73.96763152761302,4,1,1,1,145.0,975.0,3200.0,300.0,90.0,2,25.0,1,30,55,2012-04-03,2017-04-11,0.89,93.0,0,1,1,0,0,0,1,0,0,1
2011-07-05,1,1,1,40.83341121557989,-73.9461138610748,3,1,1,1,95.0,760.0,1960.0,200.0,50.0,2,30.0,5,62,2,2013-01-03,2014-05-25,0.04,100.0,0,1,1,0,0,0,1,0,1,0
2013-05-16,1,1,1,40.83548989308901,-73.9472885330932,4,1,0,2,105.0,735.0,3150.0,125.0,75.0,1,0.0,3,1125,5,2016-05-20,2017-01-02,0.43,92.0,0,1,1,0,0,0,1,0,1,0
2014-09-02,2,2,2,40.85421608101324,-73.92882260243104,6,1,2,3,150.0,1050.0,4000.0,150.0,50.0,1,0.0,1,1125,4,2014-10-19,2017-04-24,0.13,85.0,0,1,1,0,0,0,1,0,1,0
2012-11-14,2,2,2,40.85262410152356,-73.93821351357784,5,1,2,2,129.0,903.0,3870.0,175.0,80.0,2,15.0,5,15,37,2013-11-12,2016-12-31,0.87,90.0,0,1,1,0,0,0,1,0,0,1
2017-03-22,1,1,1,40.84601207515424,-73.93766318656901,6,1,1,3,85.0,595.0,2550.0,150.0,40.0,2,0.0,2,30,10,2017-03-26,2017-04-30,7.69,98.0,0,1,1,0,0,0,1,0,0,1
2014-11-04,1,1,1,40.83713750738342,-73.9371333699623,2,1,1,1,75.0,525.0,2250.0,0.0,0.0,1,0.0,1,1125,9,2015-11-28,2016-05-06,0.52,87.0,0,1,0,1,0,0,1,0,0,1
2013-06-19,1,1,1,40.78931462947875,-73.97519544529084,4,1,2,2,160.0,1120.0,4800.0,0.0,0.0,1,0.0,3,1125,8,2015-07-26,2016-08-15,0.37,98.0,0,1,1,0,0,0,1,0,1,0
2017-03-21,1,1,1,40.77251889421082,-73.98046091539179,4,1,1,1,200.0,1400.0,6000.0,0.0,50.0,3,15.0,2,30,1,2017-04-18,2017-04-18,1.0,100.0,0,1,1,0,0,0,1,1,0,0
2015-03-16,2,2,2,40.77812686602973,-73.97573597765734,2,2,1,1,150.0,1050.0,4500.0,0.0,50.0,1,0.0,2,1125,2,2016-04-17,2016-08-22,0.16,100.0,0,1,0,1,0,0,1,1,0,0
2014-12-02,3,3,3,40.787932483617126,-73.97656899849439,2,1,1,1,99.0,500.0,2100.0,260.0,45.0,1,7.0,2,1125,18,2015-07-07,2017-03-16,0.81,96.0,0,1,0,1,0,0,1,0,0,1
2014-08-24,1,1,1,40.78829252565708,-73.97052667752094,2,1,1,1,230.0,1610.0,6900.0,250.0,70.0,1,0.0,6,30,1,2014-10-24,2014-10-24,0.03,100.0,0,1,1,0,0,0,1,1,0,0
2016-07-11,1,1,1,40.80150091972015,-73.96483361189033,2,1,1,1,100.0,700.0,3000.0,500.0,80.0,1,0.0,7,15,2,2016-09-03,2016-12-30,0.25,100.0,0,1,1,0,0,0,1,0,0,1
2010-05-24,1,1,1,40.796367906715474,-73.96893269009888,4,1,1,2,160.0,1120.0,4800.0,300.0,80.0,1,0.0,3,365,47,2012-01-01,2017-04-14,0.72,96.0,0,1,0,1,0,0,1,0,1,0
2014-02-12,1,1,1,40.79594862401333,-73.969811932624,4,1,1,1,137.0,990.0,4110.0,300.0,50.0,1,0.0,5,1125,4,2015-09-21,2016-12-03,0.2,93.0,0,1,1,0,0,0,1,0,1,0
2014-05-04,1,1,1,40.7802689254805,-73.9771882601495,2,1,1,2,145.0,1015.0,4350.0,500.0,50.0,1,0.0,2,4,1,2016-09-06,2016-09-06,0.13,100.0,0,1,1,0,0,0,1,0,0,1
2015-04-21,2,2,2,40.79952225514924,-73.95986232449387,2,1,1,1,53.0,371.0,1590.0,0.0,0.0,1,0.0,4,1125,1,2015-12-26,2015-12-26,0.06,80.0,0,1,0,1,0,0,1,1,0,0
2015-09-13,1,1,1,40.79650150425846,-73.96179490857755,2,1,1,1,99.0,699.0,2970.0,0.0,29.0,1,0.0,2,1125,79,2015-09-16,2017-04-23,3.98,98.0,0,1,0,1,0,0,1,0,0,1
2014-12-02,3,3,3,40.78607797302403,-73.97700655171359,2,1,1,1,55.0,600.0,2200.0,250.0,45.0,1,7.0,2,1125,47,2015-08-12,2017-04-20,2.23,92.0,0,1,0,1,0,0,1,0,0,1
2012-12-18,1,1,1,40.79057017440872,-73.98024079812292,2,1,1,1,100.0,700.0,3000.0,800.0,0.0,1,40.0,3,1125,11,2016-09-04,2017-04-20,1.36,84.0,0,1,1,0,0,0,1,1,0,0
2014-04-16,1,1,1,40.78882328605379,-73.97944847696354,4,1,1,2,179.0,1253.0,5370.0,0.0,50.0,5,50.0,2,1125,14,2014-11-05,2016-10-09,0.46,94.0,0,1,1,0,0,0,1,0,0,1
2015-06-23,2,2,2,40.79886138734602,-73.96382280631623,1,1,1,1,95.0,665.0,2850.0,200.0,20.0,1,0.0,2,1125,2,2016-08-28,2016-10-24,0.24,100.0,0,1,0,1,0,0,1,0,1,0
2013-09-30,1,1,1,40.79466389826352,-73.9717335463286,2,1,1,2,160.0,1120.0,4800.0,0.0,50.0,1,0.0,3,1125,2,2016-03-29,2016-06-13,0.15,100.0,0,1,1,0,0,0,1,0,1,0
2012-03-04,1,1,1,40.773613383467975,-73.979078393023,2,1,0,1,180.0,1260.0,5400.0,0.0,40.0,1,0.0,3,9,7,2015-07-27,2016-01-02,0.32,97.0,0,1,1,0,0,0,1,0,0,1
2015-07-08,1,1,1,40.79494897471965,-73.97260024374933,2,1,1,1,90.0,630.0,2700.0,0.0,40.0,1,40.0,1,1125,20,2016-04-16,2016-11-28,1.56,98.0,0,1,0,1,0,0,1,0,0,1
2015-08-16,1,1,1,40.77797151833384,-73.97890283808336,1,1,0,1,299.0,2093.0,8970.0,0.0,30.0,1,0.0,1,1125,2,2015-09-19,2015-10-11,0.1,100.0,0,1,1,0,0,0,1,1,0,0
2016-02-24,2,2,1,40.79576309973492,-73.96855532019084,8,1,1,2,150.0,1050.0,4500.0,150.0,75.0,2,20.0,30,120,6,2016-04-01,2016-11-19,0.45,93.0,0,1,0,1,0,0,1,1,0,0
2015-09-28,1,1,1,40.77187606782992,-73.98847123010475,2,1,0,1,125.0,500.0,2000.0,0.0,60.0,1,0.0,7,15,3,2016-02-16,2017-04-08,0.2,93.0,0,1,1,0,0,0,1,0,0,1
2016-03-20,2,2,2,40.80290513385959,-73.96511239172145,2,1,1,1,100.0,700.0,3000.0,100.0,35.0,1,0.0,1,31,11,2017-03-19,2017-04-25,7.02,98.0,0,1,0,1,0,0,1,0,0,1
2014-01-09,1,1,1,40.78812812800011,-73.96820368340747,2,1,0,1,158.0,1106.0,3444.0,0.0,0.0,1,0.0,2,60,80,2015-08-21,2017-04-29,3.85,97.0,0,1,1,0,0,0,1,0,1,0
2010-07-18,1,1,1,40.78342255511976,-73.97791361306028,2,1,1,2,120.0,840.0,3600.0,0.0,0.0,1,0.0,2,10,4,2017-03-17,2017-04-09,2.45,85.0,0,1,1,0,0,0,1,1,0,0
2015-04-12,1,1,1,40.83838896800097,-73.93818876786031,2,1,1,2,109.0,763.0,3270.0,0.0,0.0,1,0.0,1,21,5,2016-10-04,2016-12-10,0.7,80.0,0,1,0,1,0,0,1,1,0,0
2012-11-30,1,1,1,40.73753230675564,-74.00662350111148,2,1,1,1,90.0,630.0,2700.0,0.0,20.0,1,0.0,2,90,14,2015-06-20,2017-04-23,0.61,98.0,0,1,0,1,0,0,1,0,0,1
2013-09-07,1,1,1,40.73379930503036,-74.00327654870767,2,1,0,1,150.0,1050.0,4500.0,300.0,60.0,1,0.0,2,1125,36,2013-10-08,2017-04-30,0.83,98.0,0,1,1,0,0,0,1,0,0,1
2009-02-23,1,1,1,40.73485364388332,-74.00637285747734,2,1,1,1,165.0,1155.0,3213.0,500.0,70.0,1,25.0,5,21,2,2012-09-10,2015-09-09,0.04,90.0,0,1,1,0,0,0,1,0,0,1
2012-07-14,1,1,1,40.73412735568799,-74.00465128713927,4,2,2,2,300.0,2100.0,9000.0,500.0,0.0,1,0.0,1,1125,5,2012-08-23,2015-10-11,0.09,100.0,0,1,1,0,0,0,1,0,0,1
2015-10-19,1,1,1,40.73874330496843,-74.00055230616525,2,1,1,1,275.0,1925.0,8250.0,0.0,200.0,1,0.0,2,1125,10,2016-05-13,2017-01-10,0.84,94.0,0,1,1,0,0,0,1,0,1,0
2015-12-19,1,1,1,40.85237606095785,-73.93058798490344,2,1,5,1,55.0,385.0,1650.0,0.0,0.0,1,0.0,1,1125,6,2016-10-02,2017-04-18,0.84,90.0,0,1,0,1,0,0,1,0,0,1
2014-04-10,1,1,1,40.85111102366311,-73.93324637370576,2,1,1,1,90.0,630.0,2700.0,0.0,15.0,1,12.0,2,1125,24,2015-06-09,2016-07-19,1.04,98.0,0,1,0,1,0,0,1,0,1,0
2015-12-02,1,1,1,40.83897785625754,-73.94410510988509,2,1,1,1,100.0,700.0,3000.0,0.0,0.0,1,0.0,7,1125,2,2015-12-14,2015-12-29,0.12,100.0,0,1,1,0,0,0,1,1,0,0
2015-07-23,1,1,1,40.83270193430791,-73.94486281786847,5,1,2,2,120.0,750.0,3000.0,200.0,120.0,1,0.0,1,1125,3,2015-08-21,2015-09-19,0.14,100.0,0,1,1,0,0,0,1,1,0,0
2014-11-10,1,1,1,40.84769425002732,-73.93512343556873,2,1,1,1,75.0,500.0,2250.0,150.0,0.0,1,10.0,1,1125,15,2015-01-04,2017-01-01,0.53,90.0,0,1,0,1,0,0,1,0,1,0
2014-08-11,4,4,4,40.8506065511941,-73.92926780860233,4,1,1,1,75.0,525.0,2250.0,0.0,15.0,2,20.0,2,35,4,2016-07-18,2016-10-02,0.41,95.0,0,1,0,1,0,0,1,0,0,1
2016-10-01,1,1,1,40.85679020402526,-73.93199627476977,1,2,1,1,55.0,385.0,1650.0,0.0,0.0,1,0.0,2,7,12,2016-10-05,2017-04-22,1.7,89.0,0,1,0,1,0,0,1,1,0,0
2015-01-04,1,1,1,40.85619398015179,-73.93117387718577,1,1,1,1,70.0,490.0,1300.0,300.0,70.0,1,20.0,1,1125,2,2016-07-31,2016-12-03,0.22,100.0,0,1,0,1,0,0,1,0,0,1
2017-01-13,1,1,1,40.84941109661808,-73.93431510486417,2,1,1,1,60.0,420.0,1800.0,0.0,0.0,1,15.0,2,30,4,2017-03-03,2017-04-06,1.9,100.0,0,1,0,1,0,0,1,1,0,0
2013-02-16,1,1,1,40.84821965441293,-73.93344424289769,2,1,1,1,88.0,585.0,1900.0,100.0,30.0,2,15.0,2,1125,68,2014-06-19,2017-05-01,1.94,86.0,0,1,1,0,0,0,1,0,0,1
2012-02-29,2,2,2,40.83729564143204,-73.94094406606298,2,1,1,1,33.0,231.0,990.0,0.0,20.0,2,20.0,3,1125,25,2015-09-30,2016-10-17,1.28,94.0,0,1,0,1,0,0,1,0,0,1
2016-05-09,3,3,3,40.84875092651842,-73.93412838189504,1,1,1,1,90.0,630.0,2700.0,250.0,20.0,1,0.0,2,1125,3,2016-09-04,2017-01-01,0.37,53.0,0,1,0,1,0,0,1,0,0,1
2017-03-21,1,1,1,40.83664276557988,-73.93807732527571,6,1,3,6,250.0,1750.0,7500.0,0.0,150.0,1,0.0,2,100,2,2017-04-09,2017-04-16,2.0,100.0,0,1,1,0,0,0,1,1,0,0
2013-10-03,2,2,2,40.84244124970035,-73.93998410570259,1,1,1,1,35.0,245.0,1050.0,0.0,0.0,1,0.0,100,1125,5,2016-11-12,2016-12-01,0.86,93.0,0,1,0,0,1,0,1,1,0,0
2015-03-22,1,1,1,40.732206142772334,-74.00128653591202,7,1,2,4,450.0,3150.0,13500.0,0.0,140.0,4,50.0,1,1125,32,2016-09-05,2017-04-07,3.98,86.0,0,1,1,0,0,0,1,0,0,1
2013-07-18,1,1,1,40.73235801857225,-74.00352552473926,2,1,1,1,200.0,1400.0,3400.0,500.0,100.0,1,0.0,1,1125,3,2014-02-08,2016-12-22,0.08,93.0,0,1,1,0,0,0,1,0,1,0
2013-09-11,1,1,1,40.7311905732809,-74.00614578843573,2,1,1,1,200.0,1400.0,6000.0,0.0,0.0,1,0.0,3,1125,20,2013-10-15,2016-10-01,0.46,89.0,0,1,1,0,0,0,1,0,1,0
2012-10-15,1,1,1,40.73453891921009,-74.00365144386035,7,1,2,3,350.0,2450.0,9000.0,250.0,100.0,3,50.0,1,1125,153,2012-12-14,2017-04-16,2.86,87.0,0,1,1,0,0,0,1,0,0,1
2012-08-15,1,1,1,40.73507497526084,-74.00825900409603,3,1,1,1,239.0,1673.0,7170.0,0.0,95.0,2,25.0,2,1125,6,2016-09-15,2017-01-01,0.78,100.0,0,1,1,0,0,0,1,0,0,1
2013-02-15,1,1,1,40.7394094845832,-74.00495474522226,2,1,0,1,170.0,1190.0,5100.0,0.0,70.0,1,0.0,2,60,8,2013-10-16,2016-12-01,0.19,88.0,0,1,1,0,0,0,1,0,0,1
2013-01-29,1,1,1,40.7359879552387,-74.00457777256528,2,1,1,1,115.0,700.0,2350.0,200.0,65.0,1,15.0,1,1125,13,2016-07-15,2016-12-09,1.33,95.0,0,1,0,1,0,0,1,1,0,0
2013-01-05,1,1,1,40.73190151697477,-74.0067671506855,4,1,1,2,250.0,1750.0,4000.0,0.0,150.0,1,0.0,7,90,3,2015-07-10,2016-04-19,0.14,40.0,0,1,1,0,0,0,1,0,0,1
2013-10-20,1,1,1,40.73747224580543,-74.00014140935252,2,1,1,1,110.0,770.0,3300.0,95.0,10.0,1,0.0,1,14,41,2015-12-01,2017-04-23,2.36,97.0,0,1,0,1,0,0,1,1,0,0
2016-10-14,1,1,1,40.73286491422069,-74.00479902790694,3,1,1,2,260.0,1820.0,7800.0,0.0,0.0,2,20.0,2,1125,4,2016-11-14,2017-02-02,0.69,100.0,0,1,1,0,0,0,1,0,0,1
2015-10-15,4,4,1,40.73842104937251,-74.00194474162168,4,2,2,2,700.0,4900.0,21000.0,0.0,200.0,1,0.0,2,3,2,2016-12-04,2017-01-02,0.39,100.0,0,1,1,0,0,0,1,0,1,0
2010-06-16,1,1,1,40.73358114962862,-74.00701306959341,4,1,2,2,258.0,1806.0,7740.0,500.0,90.0,2,35.0,3,90,38,2011-11-20,2017-04-16,0.57,88.0,0,1,1,0,0,0,1,0,1,0
2013-11-07,1,1,1,40.73917804272474,-74.00187485790632,2,1,1,1,95.0,665.0,2850.0,250.0,10.0,1,5.0,1,1125,15,2016-10-03,2017-04-22,2.1,99.0,0,1,0,1,0,0,1,1,0,0
2016-06-02,1,1,1,40.73409410864448,-74.00107667645653,2,1,0,1,175.0,1225.0,5250.0,0.0,50.0,1,0.0,2,21,26,2016-07-23,2017-04-18,2.73,94.0,0,1,1,0,0,0,1,0,0,1
2014-05-10,1,1,1,40.73436221872867,-73.9999398609647,1,1,1,1,80.0,560.0,2400.0,0.0,30.0,1,0.0,1,1125,1,2016-01-05,2016-01-05,0.06,100.0,0,1,0,1,0,0,1,0,0,1
2009-08-23,1,1,1,40.802841048699136,-73.96206472462478,4,2,2,3,290.0,2030.0,8700.0,0.0,150.0,1,0.0,5,120,3,2017-04-01,2017-04-21,2.73,100.0,0,1,1,0,0,0,1,0,1,0
2013-04-27,2,2,2,40.81130900449953,-73.95820441169178,1,1,1,1,60.0,420.0,1800.0,0.0,10.0,1,0.0,1,1125,1,2017-04-24,2017-04-24,1.0,100.0,0,1,0,1,0,0,1,1,0,0
2016-08-31,4,4,4,40.8135068378313,-73.96088925265468,2,2,1,2,89.0,623.0,2670.0,200.0,10.0,2,30.0,1,10,16,2017-02-03,2017-04-26,5.27,99.0,0,1,0,1,0,0,1,0,0,1
2015-01-18,1,1,1,40.80601487744875,-73.96436572902867,1,1,1,1,60.0,420.0,1800.0,100.0,55.0,1,0.0,10,1125,1,2017-04-10,2017-04-10,1.0,100.0,0,1,0,1,0,0,1,0,0,1
2016-05-12,1,1,1,40.72600507379693,-73.99385847110935,4,1,2,2,150.0,1050.0,4500.0,0.0,0.0,1,75.0,1,1125,74,2016-05-17,2017-05-01,6.31,93.0,0,1,0,1,0,0,1,1,0,0
2016-11-21,1,1,1,40.7270115638974,-73.99531074400115,3,1,1,3,100.0,700.0,3000.0,0.0,30.0,1,0.0,2,30,14,2016-11-30,2017-04-10,2.71,100.0,0,1,0,1,0,0,1,1,0,0
2015-12-22,1,1,1,40.721477396918026,-73.99581150840245,2,1,1,1,97.0,679.0,2910.0,300.0,50.0,2,25.0,2,1125,4,2016-01-03,2017-04-25,0.25,95.0,0,1,0,1,0,0,1,1,0,0
2015-12-21,33,33,33,40.72357926358927,-73.99456626518695,1,0,1,1,69.0,483.0,2070.0,0.0,0.0,1,0.0,1,1125,8,2016-03-16,2017-02-11,0.58,83.0,1,0,0,1,0,0,1,0,1,0
2014-08-18,2,2,2,40.72374392250861,-73.99468908766184,1,1,1,1,49.0,343.0,1470.0,0.0,19.0,1,0.0,3,1125,22,2016-11-27,2017-04-21,4.18,90.0,0,1,0,0,1,1,0,0,1,0
2013-12-31,1,1,1,40.759420755969984,-73.96816478425988,2,1,1,1,89.0,690.0,2670.0,0.0,35.0,1,20.0,1,1125,86,2014-08-05,2017-04-29,2.57,94.0,0,1,0,1,0,0,1,0,1,0
2016-04-20,1,1,1,40.75709476729904,-73.96327435783088,2,1,1,1,100.0,700.0,3000.0,0.0,30.0,1,35.0,2,1125,22,2016-06-30,2017-05-02,2.14,100.0,0,1,0,1,0,0,1,0,1,0
2016-03-07,2,2,2,40.7511006085327,-73.98666761835969,1,1,1,1,50.0,350.0,1500.0,0.0,0.0,1,0.0,1,30,13,2016-08-15,2017-03-21,1.48,87.0,0,1,0,0,1,0,1,0,0,1
2016-04-29,33,33,11,40.7516235467026,-73.97319732172937,4,1,1,2,649.0,4543.0,19470.0,0.0,100.0,1,0.0,3,14,1,2016-12-09,2016-12-09,0.2,100.0,0,1,1,0,0,0,1,0,0,1
2015-03-14,1,1,1,40.74920850622342,-73.98444985253626,3,1,0,2,180.0,1260.0,5400.0,0.0,0.0,1,0.0,5,1125,8,2015-09-08,2017-04-19,0.4,98.0,0,1,1,0,0,0,1,1,0,0
2011-05-04,1,1,1,40.75626603915325,-73.96755032084573,5,2,1,4,375.0,2625.0,11250.0,0.0,0.0,4,0.0,1,1125,56,2016-01-04,2017-01-29,3.46,95.0,0,1,1,0,0,0,1,1,0,0
2015-02-03,1,1,1,40.75575606169222,-73.96547954784155,3,1,0,1,200.0,1400.0,6000.0,0.0,0.0,1,0.0,3,12,18,2016-05-02,2017-04-16,1.48,94.0,0,1,1,0,0,0,1,0,0,1
2013-04-03,1,1,1,40.80972063779181,-73.9558845368942,4,1,0,2,99.0,693.0,2970.0,200.0,100.0,3,25.0,1,1125,23,2017-01-02,2017-04-30,5.61,90.0,0,1,1,0,0,0,1,0,0,1
2016-05-21,1,1,1,40.814508034785085,-73.95953238329436,1,1,1,1,50.0,350.0,1500.0,0.0,0.0,1,25.0,1,1125,3,2016-09-05,2016-09-11,0.38,93.0,0,1,0,0,1,0,1,0,1,0
2014-10-11,1,1,1,40.80800624428039,-73.95820316996937,4,1,1,2,132.0,924.0,3200.0,0.0,60.0,2,20.0,2,1125,9,2014-11-03,2017-01-04,0.3,95.0,0,1,1,0,0,0,1,0,0,1
2012-05-30,1,1,1,40.80716385376709,-73.9642470820626,2,1,0,1,130.0,700.0,3900.0,0.0,0.0,1,0.0,3,1125,28,2016-07-23,2017-03-18,2.95,90.0,0,1,1,0,0,0,1,0,0,1
2016-05-23,1,1,1,40.80555281394983,-73.96463574500717,4,1,1,2,140.0,980.0,4200.0,0.0,0.0,1,0.0,1,1125,1,2016-06-03,2016-06-03,0.09,100.0,0,1,1,0,0,0,1,1,0,0
2014-12-19,3,3,3,40.8146934522497,-73.96013354000284,2,1,1,1,110.0,770.0,3300.0,100.0,25.0,1,0.0,1,1125,90,2016-01-14,2017-04-16,5.67,95.0,0,1,0,1,0,0,1,0,0,1
2015-11-18,1,1,1,40.754352454158976,-73.96729177454438,3,1,1,1,125.0,875.0,3750.0,250.0,100.0,3,75.0,3,1125,12,2016-03-15,2017-04-25,0.87,93.0,0,1,1,0,0,0,1,0,1,0
2015-01-19,1,1,1,40.74450387840922,-73.98604645552243,7,1,2,2,279.0,1953.0,8370.0,0.0,39.0,1,0.0,2,1125,28,2016-09-06,2017-04-02,3.5,79.0,0,1,1,0,0,0,1,0,0,1
2014-10-24,3,3,3,40.76564075878415,-73.98012946203204,4,2,1,1,425.0,2975.0,12750.0,0.0,0.0,1,0.0,7,7,1,2015-01-02,2015-01-02,0.04,100.0,1,0,0,1,0,0,1,0,0,1
2016-12-15,1,1,1,40.75222989114646,-73.96811263926652,1,1,1,1,100.0,700.0,3000.0,0.0,0.0,1,0.0,2,5,1,2017-01-02,2017-01-02,0.24,80.0,0,1,1,0,0,0,1,1,0,0
2011-12-15,1,1,1,40.75272180052631,-73.96919849120454,4,1,1,2,180.0,1260.0,3500.0,300.0,50.0,2,10.0,3,1125,7,2015-09-28,2017-04-26,0.36,86.0,0,1,1,0,0,0,1,0,0,1
2010-09-13,3,3,2,40.74693176028821,-73.98218496245929,2,1,1,1,150.0,1050.0,4500.0,0.0,0.0,1,25.0,3,1125,1,2017-04-16,2017-04-16,1.0,100.0,0,1,0,1,0,0,1,0,0,1
2014-07-09,1,1,1,40.75519063422755,-73.98922445230123,2,1,1,1,100.0,700.0,3000.0,250.0,50.0,2,50.0,1,1125,19,2017-01-25,2017-04-27,5.7,94.0,0,1,0,1,0,0,1,0,1,0
2016-04-11,1,1,1,40.75430311968377,-73.97287320267866,5,1,2,3,335.0,2345.0,10050.0,250.0,120.0,1,0.0,1,1125,41,2016-04-12,2017-04-21,3.17,95.0,0,1,1,0,0,0,1,0,0,1
2013-08-18,1,1,1,40.742108033810936,-73.98458509177038,2,1,0,1,175.0,1225.0,5200.0,200.0,35.0,1,0.0,1,30,153,2013-12-31,2017-04-24,3.76,93.0,0,1,1,0,0,0,1,0,0,1
2015-01-22,54,54,2,40.75206745659422,-73.9735057027985,6,1,2,3,299.0,2093.0,8970.0,0.0,75.0,1,0.0,2,1125,4,2016-10-14,2016-12-26,0.59,90.0,0,1,1,0,0,0,1,0,0,1
2016-03-02,1,1,1,40.74485466534102,-73.9846835467663,5,1,2,4,359.0,2513.0,10770.0,200.0,110.0,4,35.0,2,1125,35,2016-03-09,2017-04-09,2.49,94.0,0,1,1,0,0,0,1,0,0,1
2013-11-18,1,1,1,40.76646119575225,-73.98132358920596,5,1,1,4,239.0,1673.0,7170.0,0.0,39.0,2,49.0,5,20,5,2016-04-26,2016-11-27,0.4,96.0,0,1,1,0,0,0,1,0,0,1
2016-04-29,33,33,11,40.75227918670245,-73.97185151391153,4,1,1,2,649.0,4543.0,19470.0,0.0,100.0,1,0.0,2,14,1,2016-12-30,2016-12-30,0.24,20.0,0,1,1,0,0,0,1,0,0,1
2015-07-07,1,1,1,40.75087569790752,-73.96917760341987,3,1,1,1,199.0,1393.0,5970.0,250.0,50.0,1,0.0,4,30,1,2016-01-05,2016-01-05,0.06,100.0,0,1,1,0,0,0,1,0,1,0
2014-02-28,1,1,1,40.74508289865204,-73.98384224805788,5,2,1,2,497.0,3479.0,14910.0,500.0,100.0,1,0.0,2,1125,13,2016-05-22,2017-04-13,1.12,91.0,0,1,1,0,0,0,1,0,0,1
