Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,PersonPrice,Security Deposit,Cleaning Fee,Number of Reviews,Reviews per Month,Property Type_Building,Property Type_Unit,Room Type_Entire home/apt,Room Type_Private room,Room Type_Shared room,Bed Type_Other,Bed Type_Real Bed,Cancellation Policy_flexible,Cancellation Policy_moderate,Cancellation Policy_strict,Review Scores Rating
40.83333248,-73.94480292,2,1,1,2,25,0,0,3,0.59,0,1,0,1,0,0,1,0,0,1,1
40.84674873,-73.94188009,2,1,1,1,35,0,0,3,0.32,0,1,0,1,0,0,1,0,0,1,1
40.85073495,-73.93927583,6,1,2,3,20.83333333,150,100,60,1.07,0,1,1,0,0,0,1,0,1,0,1
40.83741099,-73.9392807,2,1,1,1,32.5,0,30,14,0.63,0,1,0,1,0,0,1,0,0,1,1
40.77657288,-73.98168047,3,2,2,2,88.33333333,0,150,2,0.1,0,1,1,0,0,0,1,1,0,0,1
40.78002596,-73.98130935,2,1,1,1,90,500,40,7,0.77,0,1,1,0,0,0,1,0,0,1,1
40.77995491,-73.97755106,2,1,1,1,72.5,0,0,121,7.16,0,1,0,1,0,0,1,0,0,1,0
40.79791247,-73.96285323,2,1,1,1,54,0,0,51,2.08,0,1,0,1,0,0,1,1,0,0,1
40.79193058,-73.97443185,2,1,0,1,39.5,750,120,15,0.46,0,1,1,0,0,0,1,0,1,0,1
40.83819042,-73.94372902,1,1,1,1,110,0,0,1,0.06,0,1,0,1,0,0,1,1,0,0,1
40.83641709,-73.93819641,2,1,1,1,20,0,5,8,4.53,0,1,0,0,1,1,0,0,0,1,0
40.73682122,-74.00237699,3,1,0,1,53,0,0,25,1.76,0,1,1,0,0,0,1,0,0,1,0
40.73183615,-74.0036719,2,1,1,1,117,0,100,12,0.6,0,1,1,0,0,0,1,0,0,1,0
40.73626296,-74.00180947,3,1,1,1,88,0,125,6,0.37,0,1,1,0,0,0,1,0,0,1,1
40.72890372,-74.00473763,2,1,1,1,55,350,75,2,0.15,0,1,0,1,0,0,1,0,0,1,0
40.73336555,-74.00197076,2,1,1,1,57.5,0,35,18,1.96,0,1,0,1,0,0,1,0,1,0,0
40.73319091,-74.00276932,4,1,2,2,68.75,100,25,3,0.3,0,1,1,0,0,0,1,0,1,0,1
40.73788416,-74.00637117,2,1,0,1,95,250,75,54,1.33,0,1,1,0,0,1,0,0,0,1,0
40.73963941,-74.00366387,2,1,0,1,99.5,500,60,17,0.88,0,1,1,0,0,0,1,0,0,1,0
40.77057778,-73.91091263,7,1,3,5,25.85714286,100,90,20,1.22,1,0,1,0,0,0,1,0,0,1,1
40.77371721,-73.91450245,1,1,1,1,45,100,15,52,2.65,1,0,0,1,0,0,1,0,0,1,0
40.65624374,-73.96034247,4,1,1,1,25,300,85,5,0.13,0,1,1,0,0,0,1,0,1,0,1
40.69829697,-73.99525373,3,1,0,1,75,500,80,1,0.23,0,1,1,0,0,0,1,0,1,0,1
40.70457327,-74.01070179,4,1,1,2,43.75,250,90,15,0.89,0,1,1,0,0,0,1,0,0,1,0
40.72950253,-73.98389715,2,1,1,1,52.5,200,35,8,5.22,0,1,0,1,0,0,1,0,1,0,1
40.72616669,-73.98496431,2,1,1,1,69.5,0,0,1,0.05,0,1,1,0,0,0,1,1,0,0,0
40.72437022,-73.99148645,2,1,1,1,80,500,60,2,0.15,0,1,1,0,0,0,1,0,1,0,1
40.72370428,-73.98222994,1,1,1,1,80,0,0,2,0.12,0,1,0,1,0,0,1,0,1,0,0
40.70476142,-74.01556687,1,1,1,1,90,0,30,2,0.23,0,1,0,1,0,0,1,0,0,1,1
40.70604552,-74.00901641,2,1,1,1,52,150,50,19,3.37,0,1,0,1,0,0,1,0,0,1,1
40.70544019,-74.01491746,2,1,1,1,147.5,0,80,3,0.16,0,1,1,0,0,0,1,0,1,0,0
40.70813878,-74.00682068,2,1,1,1,74.5,500,80,6,0.77,0,1,0,1,0,0,1,0,0,1,0
40.70782591,-74.01526742,2,1,1,1,62.5,0,12,8,1.02,0,1,0,1,0,0,1,0,0,1,0
40.70356143,-74.00796658,2,1,1,1,99.5,500,80,2,0.2,0,1,1,0,0,0,1,0,0,1,1
40.70428436,-74.01066937,2,1,1,1,63.5,0,120,3,0.22,0,1,1,0,0,0,1,0,0,1,1
40.70909952,-74.01285579,2,1,0,1,112.5,0,0,3,0.15,0,1,1,0,0,0,1,1,0,0,1
40.7052657,-74.01344519,2,1,0,1,74.5,0,80,7,0.89,0,1,1,0,0,0,1,0,0,1,0
40.70619656,-74.00799079,2,1,1,1,67.5,150,35,27,0.56,0,1,0,1,0,0,1,0,1,0,0
40.72411884,-73.98666704,2,1,1,1,42,0,0,1,0.12,0,1,0,1,0,0,1,1,0,0,0
40.73076407,-73.98374107,2,1,1,1,32.5,0,0,4,0.24,0,1,0,1,0,0,1,1,0,0,0
40.73003097,-73.99065794,2,1,1,1,143,500,100,1,0.05,0,1,1,0,0,0,1,0,0,1,1
40.72314122,-73.97969711,2,1,1,1,30,0,0,1,0.09,0,1,0,1,0,0,1,1,0,0,1
40.72852787,-73.98619056,2,1,1,1,50,250,40,104,2.41,0,1,0,1,0,0,1,0,0,1,1
40.72196182,-73.9834477,2,1,1,1,54,0,10,2,0.48,0,1,0,1,0,0,1,1,0,0,0
40.72459809,-73.97877291,2,1,1,2,79.5,300,0,18,2.86,0,1,1,0,0,0,1,0,0,1,1
40.72681536,-73.98733182,2,1,1,1,172.5,0,150,67,2.1,0,1,1,0,0,0,1,0,0,1,1
40.72882872,-73.97989814,2,1,1,1,54.5,0,100,39,1.73,0,1,0,1,0,0,1,0,1,0,1
40.73072833,-73.98104927,3,1,1,1,49.66666667,0,63,28,1.45,0,1,1,0,0,0,1,0,0,1,1
40.72591165,-73.97947416,1,1,1,1,90,0,10,3,0.28,0,1,0,1,0,0,1,0,1,0,0
40.72819686,-73.98893347,4,1,1,2,62.5,500,70,31,0.62,0,1,1,0,0,0,1,0,0,1,0
40.72863858,-73.98215776,2,1,1,1,54.5,500,65,29,2.43,0,1,0,1,0,0,1,0,0,1,1
40.727646,-73.98634246,2,1,1,1,107.5,0,75,26,1.33,0,1,1,0,0,0,1,0,0,1,1
40.72326735,-73.97714243,9,2,3,4,49.88888889,300,120,27,0.9,0,1,1,0,0,0,1,0,0,1,0
40.7295589,-73.97903136,2,1,1,1,125,500,100,26,0.38,1,0,1,0,0,0,1,0,1,0,0
40.72538888,-73.97963388,4,2,2,3,73.75,500,120,20,2.09,0,1,1,0,0,0,1,0,1,0,1
40.72171948,-73.97981123,2,1,0,2,62.5,0,0,3,0.18,0,1,1,0,0,0,1,0,0,1,0
40.7274566,-73.98858143,4,1,0,3,45.25,300,100,11,1.47,0,1,1,0,0,0,1,0,0,1,1
40.72742972,-73.9749952,2,1,1,1,50,200,25,2,0.48,0,1,0,1,0,0,1,0,1,0,0
40.72805459,-73.98261442,2,1,0,1,75,0,50,7,0.31,0,1,1,0,0,0,1,0,1,0,0
40.72387427,-73.97669858,2,1,1,1,50,0,100,37,1,0,1,0,1,0,0,1,0,0,1,1
40.72485646,-73.98450562,1,1,1,1,150,0,50,12,1.23,0,1,0,1,0,0,1,0,1,0,1
40.72694753,-73.99011655,2,1,0,1,62.5,0,54,1,0.06,0,1,1,0,0,1,0,0,0,1,0
40.72840515,-73.98713378,2,1,1,1,36.5,450,50,2,0.24,0,1,0,1,0,0,1,0,0,1,1
40.72529659,-73.98922497,1,1,1,1,50,0,15,4,0.31,0,1,0,1,0,0,1,0,1,0,1
40.7248887,-73.97936418,2,1,1,1,76,0,100,43,0.97,0,1,1,0,0,0,1,0,0,1,0
40.72482798,-73.98681706,2,1,1,1,45,0,15,5,0.54,0,1,0,1,0,0,1,0,1,0,0
40.72307481,-73.97910602,1,1,1,1,92,200,40,10,0.29,0,1,0,1,0,0,1,0,0,1,0
40.72847396,-73.98681974,2,1,1,1,97.5,0,50,3,0.1,0,1,1,0,0,0,1,0,1,0,0
40.73357824,-73.98801733,4,1,2,4,56.5,300,80,2,0.48,0,1,1,0,0,0,1,0,0,1,1
40.72753281,-73.98749412,1,1,1,1,250,0,0,1,0.04,0,1,0,1,0,0,1,1,0,0,1
40.73032597,-73.98741838,2,1,1,1,50,0,50,2,0.27,0,1,0,1,0,0,1,0,0,1,1
40.73108529,-73.98233718,2,1,1,1,42.5,0,0,13,5,0,1,0,1,0,0,1,1,0,0,0
40.72944124,-73.97813221,2,2,1,1,52.5,0,0,50,4.07,0,1,0,1,0,0,1,0,1,0,1
40.80091969,-73.9397925,2,1,1,1,47.5,0,0,123,6.49,0,1,0,1,0,0,1,0,0,1,0
40.79894535,-73.94008212,1,1,1,1,40,0,0,1,0.61,0,1,0,0,1,1,0,1,0,0,1
40.8001501,-73.9376387,1,1,1,1,60,0,20,32,2.65,0,1,0,1,0,0,1,0,0,1,0
40.72644076,-73.97836497,4,1,1,2,37.5,0,60,6,0.26,0,1,1,0,0,0,1,0,1,0,0
40.72885638,-73.98849196,2,1,1,1,60,0,0,44,6.44,0,1,0,1,0,0,1,0,0,1,0
40.72888225,-73.98192923,4,1,1,1,40,200,40,2,0.12,0,1,1,0,0,1,0,1,0,0,0
40.67114222,-73.93237753,6,1,2,2,23.33333333,150,100,31,3.33,1,0,1,0,0,0,1,0,0,1,1
40.73941504,-74.00032571,2,1,1,1,123.5,500,150,2,1.22,0,1,1,0,0,0,1,0,0,1,0
40.73948878,-73.99801203,3,1,1,1,63.33333333,0,90,13,1.1,0,1,1,0,0,0,1,0,1,0,1
40.74953889,-73.99771612,4,1,2,2,62.5,500,75,2,0.25,0,1,1,0,0,0,1,0,0,1,0
40.7156705,-74.00060694,2,1,1,1,100,0,0,33,2.23,0,1,1,0,0,0,1,1,0,0,0
40.739856,-74.00035059,2,1,0,1,75,450,0,1,0.03,0,1,1,0,0,0,1,0,0,1,0
40.7444917,-74.00164713,2,1,1,1,125,500,0,12,1.94,0,1,1,0,0,0,1,0,1,0,1
40.7411917,-74.00187332,1,1,1,1,270,0,0,5,0.67,0,1,0,1,0,0,1,0,0,1,1
40.74402854,-73.99581121,2,1,0,1,112.5,0,100,87,1.78,0,1,1,0,0,0,1,0,0,1,0
40.74463184,-73.99563648,2,1,1,1,100,200,120,29,0.44,0,1,1,0,0,0,1,0,0,1,0
40.74077586,-73.99922902,2,1,0,1,50,200,75,58,4.9,0,1,1,0,0,0,1,0,0,1,0
40.74489716,-73.99617518,2,1,0,1,75,0,60,1,0.16,0,1,1,0,0,0,1,1,0,0,1
40.74800148,-74.00208453,1,1,1,1,100,150,35,3,0.13,0,1,0,1,0,1,0,0,0,1,0
40.7498428,-73.99482029,4,1,2,2,106.25,500,85,52,1.2,0,1,1,0,0,0,1,0,0,1,0
40.73914462,-73.99892684,4,1,1,1,32.5,0,50,25,5,0,1,1,0,0,0,1,0,0,1,0
40.74287858,-74.00202952,2,1,1,1,62.5,0,50,17,3.21,0,1,0,1,0,0,1,0,0,1,0
40.74301831,-73.99292889,6,1,3,3,58.33333333,0,100,4,2.03,0,1,1,0,0,0,1,0,0,1,0
40.74467573,-73.99788062,2,1,0,1,67.5,0,60,7,0.64,0,1,1,0,0,0,1,0,0,1,1
40.74839027,-73.99481919,2,1,1,1,62.5,0,75,46,1.89,0,1,0,1,0,0,1,1,0,0,1
40.75012651,-74.00330375,3,1,1,1,66.66666667,300,75,38,1.89,0,1,1,0,0,0,1,0,0,1,1
40.74047024,-73.99507748,2,1,2,2,84.5,200,100,2,0.3,0,1,1,0,0,0,1,0,0,1,1
40.74044868,-73.99823854,2,1,1,2,124.5,0,50,9,0.75,0,1,1,0,0,0,1,0,1,0,0
40.74449715,-73.99362994,4,1,2,1,48.25,300,85,3,0.18,0,1,1,0,0,0,1,1,0,0,0
40.74775264,-73.99166899,7,2,2,4,142.7142857,0,175,1,0.15,0,1,1,0,0,0,1,0,0,1,1
40.74185759,-73.99384287,2,1,1,1,137.5,0,75,13,1.69,0,1,1,0,0,0,1,0,0,1,1
40.74120606,-74.00250637,4,1,2,3,51.25,400,95,38,2.36,0,1,1,0,0,0,1,0,0,1,0
40.74225612,-73.98343887,6,1,1,1,23.16666667,200,75,13,2.25,0,1,1,0,0,0,1,0,1,0,1
40.74469171,-73.98130181,2,1,1,1,115,230,50,1,0.16,0,1,0,1,0,0,1,1,0,0,1
40.76542285,-73.98207242,6,2,2,3,58.33333333,375,100,15,2.53,0,1,1,0,0,0,1,0,0,1,1
40.76182358,-73.97654867,1,1,1,1,114,0,35,159,3.92,0,1,0,1,0,0,1,0,0,1,0
40.75241663,-73.97261405,1,1,1,1,100,0,0,4,0.36,0,1,0,1,0,0,1,1,0,0,0
40.7590301,-73.96516453,2,1,1,1,32.5,500,75,10,1.56,0,1,0,0,1,0,1,0,0,1,0
40.74801022,-73.98898832,6,1,1,3,38.33333333,0,0,146,4.09,0,1,1,0,0,0,1,0,0,1,0
40.75492914,-73.96887884,4,1,0,2,31.25,500,125,28,2.67,0,1,1,0,0,1,0,0,0,1,0
40.75246755,-73.97304874,2,1,0,1,76.5,100,20,1,0.11,0,1,1,0,0,0,1,0,0,1,1
40.76703546,-73.9815259,5,2,2,2,73.8,0,0,1,0.06,0,1,1,0,0,0,1,0,0,1,1
40.81232058,-73.96038548,3,1,1,2,22.66666667,0,15,6,3.27,0,1,0,1,0,0,1,1,0,0,1
40.81372154,-73.95932227,2,1,1,2,40,0,20,3,3,0,1,0,1,0,0,1,0,1,0,0
40.81142084,-73.9597772,2,1,1,1,37.5,0,0,1,0.05,0,1,0,1,0,0,1,1,0,0,1
40.72527185,-73.99245913,1,1,1,1,250,120,100,19,1.41,0,1,0,1,0,0,1,0,0,1,1
40.72213839,-73.99464872,2,1,1,1,99,599,99,11,0.81,0,1,1,0,0,0,1,0,0,1,1
40.7229321,-73.99444303,2,1,1,1,40,500,10,10,1.4,0,1,0,1,0,0,1,0,0,1,1
40.72216927,-73.99480925,2,1,1,1,60,200,60,3,0.12,0,1,0,1,0,0,1,0,0,1,1
40.72187852,-73.99694319,2,1,1,1,99.5,150,25,174,4.21,0,1,1,0,0,0,1,0,1,0,0
40.75464374,-73.98604824,2,1,1,1,105,0,75,11,0.31,0,1,1,0,0,0,1,0,1,0,0
40.76082956,-73.985437,2,1,1,1,72,100,99,37,1.77,0,1,0,1,0,0,1,0,0,1,1
40.75606852,-73.98593351,6,2,2,4,114.1666667,0,300,100,3.3,0,1,1,0,0,0,1,0,0,1,1
40.76199302,-73.98626587,2,1,1,1,84.5,399,69,24,0.54,0,1,0,1,0,0,1,0,0,1,1
40.75999813,-73.98415908,3,1,1,2,41.66666667,500,150,1,0.06,0,1,1,0,0,0,1,0,0,1,1
40.75527468,-73.98506719,2,1,1,1,72.5,0,20,4,0.84,0,1,1,0,0,0,1,0,1,0,1
40.76231957,-73.9843356,2,1,1,1,60,199,50,60,4.58,0,1,0,1,0,0,1,0,0,1,0
40.76084318,-73.98367216,4,1,1,2,27.25,350,150,14,0.37,0,1,1,0,0,0,1,0,0,1,0
40.76148891,-73.9866555,3,1,1,1,93.33333333,0,80,20,1.08,0,1,1,0,0,0,1,0,0,1,1
40.75989777,-73.98541971,1,1,1,1,200,0,0,1,0.05,0,1,0,1,0,0,1,1,0,0,1
40.75634083,-73.98699744,3,1,1,3,100,100,50,60,4.6,0,1,1,0,0,0,1,0,0,1,0
40.71667825,-74.00997403,6,2,2,5,75,0,150,1,0.05,0,1,1,0,0,0,1,0,0,1,1
40.71512945,-73.98934572,2,2,1,1,49,300,90,8,0.49,0,1,0,1,0,0,1,0,0,1,0
40.72005125,-73.98648888,3,1,1,1,75,0,100,23,0.75,0,1,1,0,0,0,1,0,0,1,0
40.71248445,-73.98662168,2,1,1,1,75,500,100,2,0.48,0,1,1,0,0,0,1,0,1,0,0
40.71812914,-73.98714852,2,1,1,1,35,0,0,3,0.18,0,1,0,1,0,0,1,1,0,0,1
40.72090712,-73.9847459,5,1,1,1,60,500,50,31,1.27,0,1,1,0,0,0,1,0,0,1,1
40.7129165,-73.98495748,4,1,1,2,37.25,0,20,11,0.85,0,1,1,0,0,1,0,0,0,1,0
40.72018753,-73.98797026,2,1,1,1,44.5,250,85,5,2.03,0,1,1,0,0,0,1,0,0,1,0
40.71908653,-73.98196503,2,1,1,1,37.5,0,0,2,0.28,0,1,0,1,0,0,1,1,0,0,0
40.71780126,-73.98503674,2,1,1,1,55,200,60,4,0.43,0,1,0,0,1,0,1,1,0,0,1
40.71768639,-73.99084797,4,1,1,1,64.75,0,75,19,0.96,0,1,1,0,0,0,1,0,1,0,0
40.72087812,-73.98533322,6,1,4,6,33.33333333,0,75,1,0.07,0,1,1,0,0,0,1,1,0,0,0
40.71452282,-73.98887961,2,1,1,1,50,0,50,8,1.08,0,1,0,1,0,0,1,0,0,1,0
40.72139532,-73.99348931,1,1,1,1,120,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1
40.72010222,-73.98409822,3,1,1,2,58.33333333,600,100,15,0.7,0,1,1,0,0,0,1,0,1,0,1
40.71918907,-73.98718649,2,1,1,1,40,0,0,42,1.13,0,1,0,1,0,0,1,0,0,1,0
40.72259312,-73.99310975,2,1,2,1,100,0,55,11,0.51,0,1,1,0,0,0,1,0,0,1,0
40.72167415,-73.98755686,10,2,3,5,58.6,500,150,10,1.73,0,1,1,0,0,0,1,0,0,1,1
40.72194409,-73.98941067,2,1,1,1,34,0,40,4,2.73,0,1,0,0,1,0,1,0,1,0,1
40.74379428,-73.98795371,2,1,0,1,88.5,150,30,8,0.36,0,1,1,0,0,0,1,0,0,1,0
40.81170705,-73.96352371,4,1,1,2,42.5,250,95,7,0.74,0,1,1,0,0,0,1,0,1,0,1
40.78149525,-73.97873576,5,2,3,3,170,0,200,1,0.12,0,1,1,0,0,0,1,0,0,1,1
40.77581618,-73.9791337,2,1,1,1,55,0,20,24,2.78,0,1,0,1,0,0,1,0,0,1,0
40.78485809,-73.97696119,2,1,1,1,67.5,99,0,30,0.49,0,1,1,0,0,0,1,0,1,0,0
40.7945292,-73.97491466,2,1,1,1,49.5,800,50,33,1.34,0,1,0,1,0,1,0,0,0,1,0
40.78198218,-73.97803125,4,1,1,2,68.75,150,75,4,0.25,0,1,1,0,0,0,1,0,0,1,0
40.79506812,-73.96481139,4,1,1,2,6,200,40,14,2.84,0,1,0,1,0,0,1,0,0,1,0
40.7792817,-73.97965647,3,1,1,2,40,500,65,3,0.07,0,1,1,0,0,0,1,0,0,1,0
40.78388014,-73.97617438,2,1,1,1,75,400,50,8,1.06,0,1,0,1,0,0,1,0,0,1,0
40.78836778,-73.97555042,3,1,1,1,60,150,65,125,2.19,0,1,1,0,0,0,1,0,0,1,0
40.8001606,-73.96447555,2,1,1,1,69.5,250,20,19,0.88,0,1,0,1,0,0,1,0,0,1,1
40.80219121,-73.96618411,2,2,1,1,32.5,0,0,9,0.55,0,1,0,1,0,0,1,1,0,0,1
40.78277826,-73.9776726,2,1,1,1,50,0,0,8,0.68,0,1,0,1,0,0,1,0,1,0,0
40.78491469,-73.97447453,2,1,0,1,60,0,20,4,0.35,0,1,1,0,0,0,1,0,0,1,0
40.78585485,-73.97144769,3,1,1,1,49.33333333,0,50,4,0.19,0,1,1,0,0,0,1,0,0,1,1
40.78057164,-73.95733556,2,1,1,1,60,0,50,11,1.73,0,1,1,0,0,0,1,0,1,0,0
40.77665638,-73.95625189,2,1,1,1,87.5,0,75,4,0.56,0,1,1,0,0,0,1,0,1,0,1
40.77129473,-73.95010152,2,1,1,1,50,0,0,5,0.93,0,1,1,0,0,0,1,1,0,0,1
40.77658623,-73.95068254,2,1,1,1,127.5,800,75,16,0.43,0,1,1,0,0,0,1,0,0,1,1
40.77149546,-73.9522216,6,1,2,5,38.66666667,0,150,3,1.88,0,1,1,0,0,0,1,0,0,1,0
40.78287631,-73.9464086,2,1,1,1,75,100,40,4,0.97,0,1,0,1,0,0,1,1,0,0,0
40.7644577,-73.96186564,2,1,0,1,72.5,100,70,4,0.35,0,1,1,0,0,0,1,0,1,0,1
40.7690404,-73.95722997,2,1,1,1,65,250,85,26,1.78,0,1,1,0,0,0,1,0,0,1,0
40.77327308,-73.94982404,1,1,1,1,100,500,120,8,0.66,0,1,0,1,0,0,1,0,0,1,0
40.77193603,-73.96041692,4,1,0,1,36.75,200,75,74,4.2,0,1,1,0,0,0,1,1,0,0,0
40.76324467,-73.96250603,1,1,1,1,73,750,175,6,0.26,0,1,0,1,0,0,1,0,0,1,1
40.77096576,-73.95842735,2,1,0,1,57.5,100,50,4,0.42,0,1,1,0,0,0,1,0,1,0,0
40.77048966,-73.95882909,4,1,1,2,48.75,0,0,11,1.84,0,1,1,0,0,0,1,1,0,0,1
40.76189309,-73.96297631,2,1,1,1,34.5,95,0,9,0.32,0,1,0,1,0,0,1,0,0,1,1
40.7751978,-73.95272381,4,1,1,2,25,0,50,11,0.53,0,1,1,0,0,0,1,0,0,1,1
40.78233725,-73.94907073,3,1,1,3,41.66666667,0,20,80,3.29,0,1,0,1,0,0,1,0,0,1,0
40.774691,-73.96326827,3,1,0,3,75,0,45,2,0.27,0,1,1,0,0,0,1,0,1,0,0
40.77152558,-73.95768777,2,1,0,1,53.5,0,100,12,3.05,0,1,1,0,0,0,1,0,0,1,0
40.79256054,-73.97595679,2,1,0,1,55,0,0,5,0.24,0,1,1,0,0,0,1,1,0,0,0
40.79973377,-73.97109978,4,1,1,1,40,250,100,6,0.21,0,1,1,0,0,0,1,0,1,0,0
40.8026849,-73.96899666,2,1,1,2,85,0,70,5,0.24,0,1,1,0,0,0,1,0,1,0,1
40.7915944,-73.97808612,1,1,0,1,130,0,35,3,0.13,0,1,1,0,0,0,1,1,0,0,0
40.7766472,-73.9794039,4,1,2,3,72.5,200,115,1,0.25,0,1,1,0,0,0,1,0,1,0,1
40.79920834,-73.96703731,2,1,1,2,72.5,0,0,6,0.18,0,1,1,0,0,0,1,0,0,1,1
40.78634898,-73.97616387,3,1,0,1,31,0,75,13,0.46,0,1,1,0,0,0,1,0,0,1,0
40.79649572,-73.9629704,1,1,1,1,55,0,0,8,1.15,0,1,0,0,1,0,1,1,0,0,0
40.80117575,-73.96782806,6,1,3,5,58.33333333,0,150,13,0.25,0,1,1,0,0,0,1,0,1,0,0
40.80188001,-73.9670222,2,1,1,1,35,0,40,20,1.5,0,1,0,1,0,0,1,0,1,0,1
40.79448772,-73.97039378,2,1,1,1,62.5,150,45,1,1,0,1,0,1,0,0,1,1,0,0,1
40.78626712,-73.97112284,3,1,1,1,66.66666667,200,75,1,1,0,1,1,0,0,0,1,1,0,0,1
40.78971325,-73.97289592,2,1,1,2,97.5,500,70,25,0.37,0,1,1,0,0,0,1,1,0,0,1
40.80105019,-73.96590805,2,1,1,1,23.5,0,0,3,1.61,0,1,0,1,0,0,1,0,0,1,0
40.7773911,-73.9823099,2,1,0,1,100,100,25,21,1.22,0,1,1,0,0,0,1,0,1,0,0
40.778486,-73.98526507,5,1,2,5,74.8,250,200,16,0.82,0,1,1,0,0,0,1,0,0,1,0
40.7945206,-73.97065405,2,1,1,1,37.5,200,15,12,0.69,0,1,0,1,0,0,1,1,0,0,0
40.77167553,-73.98765505,1,1,1,1,70,0,25,2,0.15,0,1,0,1,0,0,1,0,1,0,1
40.80183394,-73.96373425,1,1,1,1,980,0,0,1,0.1,0,1,0,1,0,0,1,1,0,0,0
40.79023231,-73.97126491,4,2,1,3,69.75,250,85,3,0.55,0,1,1,0,0,0,1,0,1,0,1
40.80075397,-73.9677046,6,2,3,4,75,450,125,1,0.24,0,1,1,0,0,0,1,1,0,0,0
40.79009375,-73.97926932,2,2,1,1,67.5,0,0,62,0.69,0,1,0,1,0,0,1,0,1,0,0
40.7216153,-73.99454033,2,1,1,1,147.5,400,170,41,2.07,0,1,1,0,0,0,1,0,1,0,1
40.72203284,-73.99497673,2,1,1,2,160,300,100,4,0.58,0,1,0,1,0,0,1,0,0,1,0
40.71920472,-74.0102212,5,1,2,3,50.2,0,50,10,7.5,0,1,1,0,0,0,1,1,0,0,0
40.71175418,-74.00839534,1,1,1,1,150,0,20,2,0.11,0,1,0,1,0,0,1,0,1,0,1
40.71267078,-73.99473758,2,1,1,1,60,200,20,1,0.24,0,1,0,1,0,0,1,1,0,0,1
40.71114076,-73.99873752,2,1,1,1,49.5,0,0,3,0.25,0,1,0,1,0,0,1,1,0,0,0
40.76438166,-73.95870668,3,1,1,2,50,0,15,12,0.73,0,1,1,0,0,0,1,1,0,0,0
40.76357743,-73.95894998,4,1,1,2,23.75,0,80,20,0.47,0,1,1,0,0,1,0,0,0,1,0
40.76262057,-73.96096043,2,1,1,1,55,150,25,23,0.53,0,1,0,1,0,0,1,1,0,0,0
40.77624038,-73.94683261,3,1,0,2,31.66666667,0,0,36,3.3,0,1,1,0,0,0,1,0,0,1,0
40.7846035,-73.94820877,1,1,1,1,58,0,0,2,2,0,1,0,1,0,0,1,0,0,1,1
40.76101554,-73.9612352,2,1,1,1,47.5,0,0,1,0.05,0,1,0,1,0,0,1,1,0,0,0
40.77486971,-73.94900032,4,1,1,2,45,125,75,24,0.75,0,1,1,0,0,0,1,0,1,0,1
40.77814712,-73.95859403,2,1,1,1,38.5,0,80,32,0.7,0,1,0,1,0,0,1,0,0,1,0
40.76879164,-73.95398411,2,1,1,1,52.5,0,0,6,0.35,0,1,0,1,0,0,1,1,0,0,0
40.7788194,-73.95127757,2,1,1,1,57.5,0,25,4,0.61,0,1,1,0,0,0,1,1,0,0,0
40.77185801,-73.95402375,2,1,1,1,45,125,25,3,1.7,0,1,0,1,0,0,1,0,1,0,0
40.77098058,-73.95714544,2,1,1,1,100,250,75,7,0.7,0,1,1,0,0,0,1,0,0,1,1
40.76607418,-73.96568302,2,1,1,2,92.5,350,160,24,1.97,0,1,1,0,0,0,1,0,0,1,0
40.76078593,-73.96059334,4,1,1,2,28.75,400,125,6,1.35,0,1,1,0,0,0,1,0,0,1,0
40.79950394,-73.96908237,2,1,1,1,66,250,0,2,0.04,0,1,1,0,0,0,1,0,0,1,0
40.77792957,-73.97875096,2,1,1,1,87.5,0,55,8,0.32,0,1,1,0,0,0,1,0,0,1,1
40.79970617,-73.96258524,1,1,1,1,49,0,0,2,0.12,0,1,0,1,0,0,1,1,0,0,1
40.71848785,-73.99236442,1,1,1,1,78,0,0,4,0.11,0,1,0,1,0,0,1,0,0,1,1
40.72228649,-73.98858142,2,1,1,1,99.5,250,100,35,0.7,0,1,1,0,0,0,1,0,0,1,0
40.75650515,-73.96686544,3,1,0,2,60,0,69,20,4,0,1,1,0,0,0,1,0,0,1,0
40.74558794,-73.98325234,2,1,0,1,87.5,0,60,1,0.05,0,1,1,0,0,0,1,1,0,0,1
40.75688574,-73.96822418,3,1,1,1,45,0,100,5,0.55,0,1,1,0,0,0,1,0,0,1,1
40.75601118,-73.96624733,2,1,0,1,55,500,50,4,0.48,0,1,1,0,0,0,1,0,1,0,0
40.75737295,-73.96915597,1,1,1,1,70,0,0,1,0.05,0,1,0,1,0,0,1,0,0,1,0
40.75214914,-73.97132604,2,1,1,1,65,150,0,81,1.84,0,1,0,1,0,0,1,0,1,0,1
40.74484054,-73.9860785,7,1,2,4,42.71428571,250,60,31,2.84,0,1,1,0,0,0,1,0,0,1,0
40.75490307,-73.9672901,3,1,1,2,63.33333333,0,0,53,1.52,0,1,1,0,0,0,1,0,1,0,0
40.74966133,-73.98687529,1,1,1,1,89,0,25,4,0.69,0,1,0,1,0,0,1,0,0,1,0
40.83453812,-73.94202383,3,1,1,1,30,0,0,2,0.18,0,1,1,0,0,0,1,1,0,0,1
40.84394447,-73.94023589,2,1,1,1,28.5,0,40,4,0.37,0,1,0,1,0,0,1,0,0,1,0
